it	posterior	likelihood	prior	accuracy	test_accuracy	f_C0	f_C1	f_C2	f_C3	f_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	alpha_0	alpha_1	alpha_2	acc_prob	mcmc_id
1600	-4360.856776714152	-3643.6121165400186	-717.2446601741339	0.19964664310954064	0.2	0.0	0.0	0.0	1.0	0.0	0.0019335667330096261	0.46468769117903497	-0.1301648185762257	0.5119296530673181	-0.16031330363563975	0.5618948157957717	0.015511306837686003	0.03322001645686533	0.002808000085509383	0.624375	0
1700	-4365.5386227182335	-3641.6531700599016	-723.8854526583323	0.19964664310954064	0.204	0.0	0.8131625441696113	0.0	0.0	0.1868374558303887	0.003394242881153575	0.4745667257932247	-0.11067953571680363	0.5281756372254077	-0.1590726888606886	0.6120321304383949	0.04438325884772503	0.10424386827334313	0.022886253464720223	0.6235294117647059	0
1800	-4364.1410663047145	-3635.733308753918	-728.4077575507966	0.20141342756183744	0.2	0.0	0.0	0.0	0.0	1.0	0.00010119485204992972	0.48661741470832315	-0.10430971319330386	0.5330978970121687	-0.12197822478810454	0.6004099052619746	0.006951474402083761	0.20657634051449714	0.0035343878553121683	0.6177777777777778	0
1900	-4364.718879013626	-3625.145548153714	-739.5733308599117	0.20141342756183744	0.2	0.0	0.0	0.0	0.0	1.0	0.009010688272645782	0.499396646867515	-0.1409461296954223	0.5548649167081644	-0.1468758126465468	0.669897642874324	0.029657391978294926	0.4236347521522781	0.0017779712794464518	0.6136842105263158	0
2000	-4344.622560295296	-3596.56433104007	-748.058229255226	0.19964664310954064	0.2	0.9381625441696113	0.0	0.0	0.0	0.061837455830388695	0.01639012942016439	0.5103506780599093	-0.13801034232638298	0.5871329011960132	-0.19053095781090348	0.6514569922666772	0.005724166895106201	0.6167029287922935	0.02926613964683488	0.607	0
2100	-4331.481391031249	-3571.5738270050315	-759.9075640262172	0.19964664310954064	0.2	0.42402826855123676	0.0	0.0	0.0	0.5759717314487632	0.015688650885984687	0.522699807360895	-0.1351139733881749	0.596554315155496	-0.21218100914340646	0.6802181938302723	0.10343840765177857	0.8116807902569434	0.04167102845309173	0.5995238095238096	0
2200	-4314.582391381817	-3552.142475737052	-762.4399156447652	0.19964664310954064	0.2	0.723939929328622	0.0	0.0	0.0	0.2760600706713781	0.01156224037386722	0.5249094699870488	-0.1433106379479359	0.6356394686233594	-0.22638064581788853	0.6755990352872392	0.10001397447071442	0.9015809050123362	0.006962441574272463	0.5881818181818181	0
2300	-4300.882068096771	-3536.675569020455	-764.2064990763162	0.19964664310954064	0.2	1.0	0.0	0.0	0.0	0.0	0.012578095143305806	0.5347395433702297	-0.16272680002301695	0.6592288926066467	-0.21797971783274125	0.6987374967347071	0.008332727793512608	0.8862284083044525	0.009437553658208395	0.577391304347826	0
2400	-4275.9982526538415	-3507.81457011613	-768.183682537711	0.19964664310954064	0.2	0.49337455830388693	0.0	0.0	0.0	0.5066254416961131	0.02236720905193692	0.5386954769818237	-0.17751833705877773	0.6691260934189289	-0.2581925094406284	0.7556485659981644	0.02888373689529046	0.9171423267670974	0.0012349815582491704	0.5675	0
2500	-4237.495238063691	-3463.6414192199873	-773.8538188437045	0.20008833922261485	0.2	0.997791519434629	0.002208480565371025	0.0	0.0	0.0	0.024545927662898058	0.5515381764622117	-0.19453382678446474	0.6773599089874355	-0.28754149169552656	0.7603734474665571	0.036409353119886474	0.9124431224865482	0.02508344158250815	0.5624	0
2600	-4217.7909391486855	-3440.629458948499	-777.1614802001861	0.19964664310954064	0.2	0.44346289752650175	0.0	0.0	0.0	0.5565371024734982	0.01907455637266728	0.5544133884316489	-0.18141003039597142	0.6984246393353674	-0.27899548089605647	0.7898774000082498	0.07388152413529268	0.9554628585940232	0.011791447495715451	0.551923076923077	0
2700	-4176.566857958275	-3392.678495642107	-783.888362316168	0.19964664310954064	0.2	0.42226148409893993	0.0	0.0	0.0	0.5777385159010601	0.015658688264620493	0.5676645393810329	-0.20542041153680946	0.7186565679022712	-0.27618157245099195	0.8474740545893805	0.06729424728920895	0.9835169642473782	0.004924485837742234	0.5444444444444444	0
2800	-4156.767026235708	-3371.93053038423	-784.8364958514775	0.19964664310954064	0.2	0.583922261484099	0.0	0.0	0.0	0.4160777385159011	0.009767055019789035	0.5700819271280976	-0.20945538924355409	0.7595643911385447	-0.29412700596072017	0.8629735190015975	0.0377178647753038	0.9626783469004561	0.006408378755799507	0.5321428571428571	0
2900	-4120.609224232932	-3330.696543998166	-789.912680234766	0.19964664310954064	0.2	0.7460247349823321	0.0	0.0	0.0	0.2539752650176678	0.01458193034539373	0.5754569868043606	-0.2202764918880089	0.7598063775472228	-0.339284733955351	0.8974650881724299	0.09658438615928117	0.9853776567903734	0.006201695998322546	0.5248275862068965	0
3000	-4093.4068221332445	-3300.453651796797	-792.9531703364473	0.2040636042402827	0.212	0.44832155477031804	0.019434628975265017	0.0	0.0	0.532243816254417	0.010971677230492994	0.5782366710993083	-0.23698794848081178	0.767501674288365	-0.3692910639768575	0.9491415034338867	0.1151826434318231	0.9836749651195997	0.0038543702839353433	0.5143333333333333	0
3100	-4082.5751487683565	-3286.3741697208034	-796.200979047553	0.20362190812720848	0.204	0.43374558303886923	0.005742049469964664	0.0	0.0	0.5605123674911661	0.012877657574422224	0.5847484314447091	-0.254603743135261	0.775005591038158	-0.39705398534387504	0.9740892389548697	0.1241584187028695	0.9616905001391878	0.0026266686543939856	0.5025806451612903	0
3200	-4050.308818266965	-3248.1610458331506	-802.1477724338141	0.25574204946996465	0.26	0.6223498233215548	0.37765017667844525	0.0	0.0	0.0	0.013180401269824782	0.5943229085965847	-0.26605846397649463	0.7610172955249579	-0.4203506322188408	0.986345882645319	0.1405090028420164	0.9758268972680447	0.05722618121450246	0.4953125	0
3300	-4005.5054843089715	-3205.132728264077	-800.3727560448948	0.3246466431095406	0.332	0.4589222614840989	0.4664310954063604	0.0	0.0	0.07464664310954064	0.010770250865652531	0.5946671515594868	-0.29048114368604994	0.7746613002272786	-0.3879473922300983	0.9953676120279361	0.0898350365548904	0.9751717543349628	0.012302607242112023	0.48818181818181816	0
3400	-3958.682876490565	-3154.134895883789	-804.5479806067759	0.31007067137809186	0.308	0.41431095406360424	0.4196113074204947	0.0	0.0	0.16607773851590105	0.008847164148174746	0.5994385940801992	-0.3019103360061877	0.7858427579574591	-0.4188874700974355	1.0402437384517476	0.1138812854290716	0.9648718817772375	0.024320688437333836	0.4811764705882353	0
3500	-3901.9743787997368	-3090.1499872536874	-811.8243915460496	0.39664310954063603	0.396	0.4191696113074205	0.573321554770318	0.0	0.0	0.007508833922261484	0.007458686021282762	0.6033784014838837	-0.32012344003291576	0.7920700579455193	-0.4508799331092912	1.0896582449957166	0.16622001760146482	0.9865840115538467	0.11649867752771209	0.47514285714285714	0
3600	-3855.618243747041	-3042.6794573572497	-812.9387863897913	0.39664310954063603	0.396	0.4191696113074205	0.5746466431095406	0.0	0.0	0.006183745583038869	0.01287660564666665	0.608588026441582	-0.32510661668078433	0.8280336985232809	-0.44284944719079805	1.122523128163106	0.16313705301167988	0.9771376783662732	0.018502511216304324	0.4683333333333333	0
3700	-3843.6748107282456	-3027.5019163278866	-816.1728944003592	0.370583038869258	0.364	0.428886925795053	0.3546819787985866	0.21643109540636044	0.0	0.0	0.013513171528498253	0.6135004622400279	-0.3202380564214367	0.8446839900501498	-0.47199784600542727	1.1467092467586502	0.16846403771412083	0.979091643507626	0.009672818473982808	0.45972972972972975	0
3800	-3792.473853727674	-2971.4744361082776	-820.9994176193965	0.3948763250883392	0.392	0.4006183745583039	0.5636042402826855	0.0	0.0	0.0357773851590106	0.0051499978454771925	0.615347489148885	-0.3064666393509845	0.867875620725261	-0.4618484027146652	1.1829034460020493	0.2545123163635511	0.9880255089923424	0.03719606532185922	0.45657894736842103	0
3900	-3742.793803189994	-2916.4344902807507	-826.3593129092432	0.37720848056537104	0.388	0.4218197879858657	0.0	0.5746466431095406	0.0	0.0035335689045936395	0.0036929603079212943	0.6262996247126996	-0.3362619920071648	0.8792859678915016	-0.4500831054498599	1.2322022447890375	0.21113289201812663	0.9801031509759859	0.050963510223998754	0.45153846153846156	0
4000	-3676.3856676725163	-2846.0908122066103	-830.2948554659062	0.3873674911660777	0.396	0.4028268551236749	0.0	0.5861307420494699	0.0	0.011042402826855124	0.004458952825084782	0.6279834157825479	-0.3586384896564002	0.9083115469865451	-0.4186287859058517	1.231867507832288	0.3067426670594808	0.9979559041359882	0.05742491105450706	0.4465	0
4100	-3583.9635390334684	-2730.3574241596816	-853.6061148737867	0.39355123674911663	0.4	0.40680212014134276	0.0	0.5931978798586572	0.0	0.0	-0.0001790659849192462	0.6413310432597218	-0.35880051676497954	0.9132423073090423	-0.4672472564158947	1.248561327213255	0.30840547378716193	0.9995807713056188	0.7787168354831584	0.4448780487804878	0
4200	-3511.913352086665	-2657.4317084301356	-854.4816436565292	0.3997349823321555	0.4	0.4006183745583039	0.0	0.5993816254416962	0.0	0.0	8.531389104971493e-05	0.6417210449805912	-0.383904555719396	0.9235817990966406	-0.45127530877556055	1.3019493186717768	0.31428989893070863	0.9030528302297542	0.8139878288214044	0.43976190476190474	0
4300	-3451.7737358811714	-2587.72847570623	-864.0452601749417	0.39840989399293286	0.4	0.002208480565371025	0.0	0.598939929328622	0.0	0.39885159010600707	0.002882589478281418	0.650229501335255	-0.40011343617277156	0.9416654395664478	-0.4681819366007271	1.307383357468762	0.2777283078053934	0.9949855162676458	0.9785357796902545	0.43465116279069765	0
4400	-3399.487915616373	-2531.6055242343587	-867.8823913820144	0.4001766784452297	0.4	0.0	0.5772968197879859	0.0	0.02120141342756184	0.4015017667844523	-0.00019973807806968486	0.6553804271380622	-0.39867408770886636	0.9307739446230756	-0.4703961623211852	1.3870070589055687	0.23017956767785464	0.9947492961765412	0.9929908679837438	0.4304545454545455	0
4500	-3392.9578462406935	-2524.2563918730693	-868.7014543676244	0.2597173144876325	0.268	0.0	0.178886925795053	0.0	0.41519434628975266	0.40591872791519434	-0.0036346384339266593	0.6583701755280171	-0.40918762329533676	0.949622110633336	-0.4859799817244915	1.378396497747333	0.22581486802191825	0.9946786863202781	0.9587851503369071	0.4242222222222222	0
4600	-3331.0476258668427	-2456.672649381607	-874.3749764852358	0.4006183745583039	0.396	0.0	0.006183745583038869	0.0	0.5931978798586572	0.4006183745583039	-0.003710477018717362	0.6641415300833234	-0.40418966426291225	0.9734206714328459	-0.4956657731964906	1.4015448799910848	0.2620223206789415	0.9991243523743496	0.9948852025118888	0.41956521739130437	0
4700	-3279.374818952867	-2402.199708858116	-877.1751100947507	0.4160777385159011	0.4	0.0	0.007067137809187279	0.014134275618374558	0.5777385159010601	0.4010600706713781	-0.004326745806813481	0.6691606519462633	-0.42086480775947605	0.9952386569768993	-0.4765451622828907	1.414626203948159	0.2837860203053668	0.9618239934036523	0.9975391018732924	0.414468085106383	0
4800	-3259.9051752321147	-2379.980497913084	-879.9246773190308	0.4001766784452297	0.392	0.0	0.026943462897526502	0.014575971731448763	0.5574204946996466	0.4010600706713781	-0.0004721842335336547	0.6699084127815184	-0.41411883449914655	1.0104691011211662	-0.47255791397084757	1.4394351322719514	0.31962063975522975	0.987706869000693	0.9915589913189055	0.4089583333333333	0
4900	-3222.0622691081717	-2342.4053237461726	-879.6569453619992	0.4218197879858657	0.408	0.0	0.5768551236749117	0.022084805653710248	0.0	0.4010600706713781	0.003326848180964149	0.6770705939520294	-0.40778373761823666	1.0233872174322383	-0.450827695709532	1.4492706209767072	0.1817433284580608	0.9714833749752763	0.9827927881548432	0.40530612244897957	0
5000	-3185.7051845679507	-2303.4893332936217	-882.2158512743292	0.42270318021201414	0.424	0.00530035335689046	0.5212014134275619	0.018109540636042403	0.05962897526501767	0.3957597173144876	0.003801135983835293	0.6810271623745578	-0.4177816610202045	1.0481110515639802	-0.42653164374312624	1.4613248821515752	0.1473726653530592	0.9979766584570435	0.98673618082682	0.4006	0
5100	-3163.51748302886	-2278.034895725769	-885.4825873030915	0.4112190812720848	0.404	0.0	0.0	0.01060070671378092	0.588339222614841	0.4010600706713781	0.004635303411767482	0.6867479310088673	-0.422981271676033	1.0727011497233243	-0.42875358331104896	1.4417317227140622	0.18668378796444107	0.9917367308743363	0.9850082654607455	0.39588235294117646	0
5200	-3137.164504686541	-2249.265110503119	-887.899394183422	0.541077738515901	0.552	0.00044169611307420494	0.2791519434628975	0.044169611307420496	0.2756183745583039	0.4006183745583039	0.0025345741750868	0.6917948713117948	-0.4142450187775825	1.0775365763750777	-0.4297703382583053	1.4763322036997228	0.14898831816826094	0.9956274383583539	0.969579890676278	0.3921153846153846	0
5300	-3121.2012112990715	-2231.420334503442	-889.7808767956294	0.48630742049469966	0.452	0.0	0.0	0.08833922261484099	0.5106007067137809	0.4010600706713781	0.003244052162063976	0.6930616047416738	-0.42699360124164865	1.0864693712614728	-0.42445758021184105	1.4635166590625288	0.18140992779292472	0.9983904948705259	0.998080269575695	0.38716981132075473	0
5400	-3100.5635854480656	-2210.5989344243962	-889.9646510236693	0.6174911660777385	0.616	0.0	0.15901060070671377	0.09717314487632508	0.34319787985865724	0.4006183745583039	0.005941366255618518	0.6936977790138678	-0.42398996803779654	1.090558495619593	-0.42478307921777153	1.4563998602440826	0.1905186023240112	0.9974343613132699	0.9928914422144679	0.38351851851851854	0
5500	-3053.9946591015423	-2162.306387574794	-891.6882715267485	0.4991166077738516	0.492	0.3931095406360424	0.0	0.10954063604240283	0.48984098939929327	0.007508833922261484	0.006588015829405121	0.693196540167522	-0.45128610931671814	1.113466293296905	-0.4165202431132961	1.5001972057638497	0.17877313488370425	0.9856120057981617	0.9940362639494481	0.3809090909090909	0
5600	-3042.472212234151	-2147.5844046723278	-894.887807561823	0.6492932862190812	0.652	0.4006183745583039	0.12588339222614842	0.16563604240282687	0.30786219081272087	0.0	0.0053456762395015	0.6963026534225202	-0.4646508123715109	1.1302892899063786	-0.41800885113424074	1.5393153023216957	0.16684078772412084	0.985810299798042	0.9921247506800057	0.37642857142857145	0
5700	-3003.49227289907	-2106.6663855983243	-896.8258873007459	0.5998233215547704	0.612	0.03136042402826855	0.4019434628975265	0.19434628975265017	0.0030918727915194345	0.36925795053003535	0.01379241514985829	0.6970162558346489	-0.4760307312148393	1.1470907023139596	-0.4103992653486408	1.5516126609884486	0.17806947937392106	0.9937607591932548	0.9971297725501893	0.3757894736842105	0
5800	-2992.4488732891105	-2094.1379120289575	-898.310961260153	0.6894876325088339	0.68	0.3962014134275618	0.13604240282685512	0.21157243816254417	0.25176678445229683	0.00441696113074205	0.015920618192640398	0.7010328191674083	-0.4740721294021165	1.161790374562788	-0.4202427904326318	1.5532626074607054	0.16647861971761996	0.9922101643258567	0.9705984804505733	0.37103448275862067	0
5900	-2985.8881249150545	-2086.6998149773544	-899.1883099377003	0.5901060070671378	0.588	0.0	0.38604240282685515	0.21333922261484098	0.0	0.4006183745583039	0.016992420078820798	0.7019439728220097	-0.46972865798051155	1.1630923116679874	-0.4058144851387844	1.578101197494411	0.16795191755303313	0.9702579881836948	0.9756107124043274	0.3664406779661017	0
6000	-2951.345858871793	-2048.5684375468827	-902.7774213249105	0.6307420494699647	0.66	0.030477031802120143	0.3502650176678445	0.18418727915194347	0.06492932862190813	0.37014134275618377	0.022566964975070637	0.7071488821294497	-0.4371315754297609	1.1813390169298241	-0.38807944024248825	1.590356030129621	0.18068851051100449	0.9998295632379249	0.9627534971403315	0.3641666666666667	0
6100	-2925.084259576598	-2017.7812064526	-907.3030531239981	0.730565371024735	0.724	0.005742049469964664	0.15061837455830387	0.21643109540636044	0.23233215547703182	0.3948763250883392	0.028813038625514605	0.7121716018131988	-0.42992642950914506	1.1761848081788557	-0.3829986971454876	1.609071470484987	0.24233461406517606	0.9781185008706506	0.9946311252354041	0.36098360655737705	0
6200	-2885.207066527575	-1975.6227557163438	-909.5843108112314	0.730565371024735	0.76	0.01987632508833922	0.24734982332155478	0.20715547703180212	0.14487632508833923	0.38074204946996465	0.03599711263608987	0.7162270993744908	-0.4525654967332665	1.184336399397927	-0.4084410928973973	1.6142689628700686	0.2457113074999595	0.992483968625063	0.9469888319620774	0.35854838709677417	0
6300	-2846.7096969853555	-1931.6505388206351	-915.0591581647203	0.5918727915194346	0.588	0.4006183745583039	0.38957597173144876	0.20980565371024734	0.0	0.0	0.034908787456697794	0.7204090687805453	-0.4653338793957041	1.1893717304736067	-0.42236024912607817	1.6610829988083216	0.2583766805022776	0.99956815458535	0.9795740152316115	0.35619047619047617	0
6400	-2831.1844929620393	-1914.9876256143093	-916.19686734773	0.7601590106007067	0.756	0.007067137809187279	0.22438162544169613	0.20892226148409895	0.16607773851590105	0.39355123674911663	0.034440869925498184	0.7215771555189867	-0.4847273394659317	1.2183847720787966	-0.4033436386621061	1.662923999555811	0.28911925275496414	0.9483521145568714	0.9835978205148959	0.35328125	0
6500	-2786.2645250610785	-1866.317233157878	-919.9472919032007	0.5971731448763251	0.62	0.3590989399293286	0.37190812720848054	0.20936395759717313	0.018109540636042403	0.04151943462897526	0.036627126189801566	0.7288087001253618	-0.4977402879758151	1.2573423261549173	-0.42411996106669797	1.6766566407295123	0.27041141675199265	0.985631076809765	0.8852985248444811	0.3516923076923077	0
6600	-2766.837024596657	-1841.5214833829373	-925.3155412137198	0.7195229681978799	0.732	0.3997349823321555	0.25353356890459366	0.21201413427561838	0.13471731448763252	0.0	0.035058404950620986	0.7302335521892569	-0.4891751909512301	1.2613413154797084	-0.43451413582553156	1.7164272680919908	0.29570202823935066	0.9823485701751771	0.9899068717854371	0.34863636363636363	0
6700	-2740.1805990836438	-1809.4863088202103	-930.6942902634333	0.6704946996466431	0.68	0.4006183745583039	0.07553003533568904	0.22393992932862192	0.2999116607773852	0.0	0.03761021686869417	0.7372082530116666	-0.5046208937467369	1.27112484974081	-0.4802790567013465	1.7235407520735018	0.3376042744990505	0.9974357469685908	0.9627706077477829	0.3464179104477612	0
6800	-2693.828256912572	-1758.7244200101045	-935.1038369024678	0.627208480565371	0.656	0.3224381625441696	0.340547703180212	0.20759717314487633	0.05123674911660778	0.07818021201413428	0.03956376454844444	0.7439116394684454	-0.5169695177990081	1.3209398970460724	-0.4987268024440364	1.731574424677704	0.29157204015227794	0.9941804098722645	0.9605733686737377	0.3447058823529412	0
6900	-2651.9553889792423	-1717.7347319639584	-934.2206570152841	0.7734098939929329	0.76	0.4006183745583039	0.18462897526501768	0.20980565371024734	0.2049469964664311	0.0	0.03851919264163621	0.7448932107311482	-0.514721027765861	1.333587991750671	-0.49526991747362004	1.7523364421697014	0.262516531245707	0.98102370359284	0.8907347765251284	0.3427536231884058	0
7000	-2621.5693045522257	-1683.14450967033	-938.4247948818955	0.7212897526501767	0.736	0.012809187279151944	0.11219081272084806	0.2124558303886926	0.2747349823321555	0.3878091872791519	0.040038021962964944	0.7493781608728105	-0.513115414164122	1.3377626989668931	-0.5003553654788839	1.7667521759917284	0.24627049730602876	0.9986800967056408	0.9409255271553127	0.3407142857142857	0
7100	-2602.14583181044	-1662.6780890813366	-939.4677427291035	0.7747349823321554	0.804	0.02075971731448763	0.2248233215547703	0.21113074204946997	0.16342756183745583	0.37985865724381623	0.04090327971244547	0.7498447751867943	-0.5015501064420481	1.3471691342703362	-0.5060786657066697	1.790663151791637	0.21854177145877365	0.9852730925345654	0.9599329700813484	0.3380281690140845	0
7200	-2576.7374244332527	-1636.5207793723966	-940.216645060856	0.7756183745583038	0.772	0.39355123674911663	0.2040636042402827	0.20715547703180212	0.1881625441696113	0.007067137809187279	0.04353787676975999	0.7499011357022793	-0.49136096408326646	1.3508035796944575	-0.5208185095021117	1.8042895104858738	0.2195062904152616	0.9969302703765701	0.9408948860935794	0.3352777777777778	0
7300	-2554.365493719298	-1613.178030029708	-941.1874636895899	0.7897526501766784	0.796	0.38030035335689044	0.18462897526501768	0.20715547703180212	0.20759717314487633	0.020318021201413426	0.04736301910499898	0.7498719772496528	-0.4866385857188169	1.3615114588045523	-0.5166539703139921	1.8147537226353097	0.20119972984701512	0.9661912834132284	0.9963725325136961	0.33287671232876714	0
7400	-2524.278232480472	-1581.356588351331	-942.9216441291411	0.7782685512367491	0.772	0.3992932862190813	0.1956713780918728	0.2062720848056537	0.1974381625441696	0.001325088339222615	0.05069301060800247	0.7507175588632329	-0.5085633457459501	1.3749129877081003	-0.5151067420742157	1.8328797157761454	0.15649121603071636	0.9983158104770088	0.99514636566161	0.33013513513513515	0
7500	-2470.0601847627345	-1517.7872202718104	-952.272964490924	0.7932862190812721	0.792	0.3842756183745583	0.20759717314487633	0.20185512367491165	0.19037102473498232	0.015901060070671377	0.04786204539960233	0.7571950123189531	-0.5131677287592676	1.428641579467599	-0.5622109223665177	1.9074445137958491	0.1891113478814974	0.9895174007972505	0.9812732615218662	0.3296	0
7600	-2421.634530283487	-1463.9252899688472	-957.7092403146398	0.7787102473498233	0.776	0.39840989399293286	0.19920494699646643	0.21068904593639576	0.1894876325088339	0.002208480565371025	0.05043446206338748	0.763849552697313	-0.5161195761188014	1.4564164338637153	-0.5514230592815931	1.9378856279310737	0.2028432941914069	0.9706518762161828	0.9750184045192055	0.3285526315789474	0
7700	-2390.4548541407694	-1433.607031970083	-956.8478221706864	0.9372791519434629	0.924	0.15768551236749118	0.19964664310954064	0.20318021201413428	0.1965547703180212	0.24293286219081273	0.050047834684967686	0.767899512318994	-0.5219941737537346	1.4603637577614341	-0.5585618039667755	1.967627055885551	0.1860695425830953	0.9996964816133986	0.762074507974122	0.32675324675324674	0
7800	-2385.7114950014848	-1421.429883491684	-964.2816115098009	0.9240282685512368	0.92	0.14045936395759717	0.19390459363957596	0.2062720848056537	0.19920494699646643	0.26015901060070673	0.0486824027050383	0.7730721983766103	-0.5185773008684985	1.4868768259070961	-0.5297525318501293	1.9734433590009386	0.22182839605802512	0.962077088908065	0.9411144827237394	0.323974358974359	0
7900	-2328.451660443031	-1359.5699792920232	-968.8816811510079	0.8467314487632509	0.836	0.338339222614841	0.19434628975265017	0.2067137809187279	0.19832155477031801	0.062279151943462896	0.052160355138055586	0.7772548374930396	-0.5369170873186285	1.5215505335792892	-0.49425167414562376	1.9917220845291947	0.22643246401055164	0.987513056968931	0.9283711947065856	0.3229113924050633	0
8000	-2312.1611458641983	-1346.956072506236	-965.2050733579623	0.9368374558303887	0.924	0.14664310954063603	0.1978798586572438	0.20362190812720848	0.1978798586572438	0.2539752650176678	0.05264035222810113	0.7805134513510535	-0.5274349967381028	1.514197615640448	-0.5115917604315111	2.006853587069412	0.2182742698220625	0.9895880421544138	0.6782621816711417	0.32075	0
8100	-2273.620541919103	-1304.8499811506692	-968.7705607684337	0.9681978798586572	0.984	0.21333922261484098	0.2040636042402827	0.20053003533568906	0.19478798586572438	0.1872791519434629	0.053985093040282754	0.7824324108081635	-0.5188265147858653	1.5559297554715568	-0.517554970671079	2.037759091802304	0.19873845795296088	0.9931337405434785	0.6692290575364128	0.31950617283950616	0
8200	-2267.3992292489215	-1294.716160690159	-972.6830685587624	0.946113074204947	0.928	0.15636042402826855	0.19832155477031801	0.20185512367491165	0.19920494699646643	0.24425795053003532	0.052966623288467386	0.7868347746666735	-0.5075233660427084	1.5519200301377594	-0.5024923237170181	2.0341429174987447	0.19920010917493117	0.9931337405434785	0.7728482256798787	0.31670731707317074	0
8300	-2244.296938722887	-1267.0082397828141	-977.2886989400725	0.9681978798586572	0.972	0.18418727915194347	0.19920494699646643	0.20229681978798586	0.1978798586572438	0.21643109540636044	0.057877506115110784	0.7885694234297647	-0.5047589465747121	1.5510881523137794	-0.5054394138159097	2.0519250726325526	0.21785561801632744	0.999518517363946	0.8637922460875698	0.3148192771084337	0
8400	-2239.6598797824026	-1258.3199603163982	-981.3399194660044	0.9690812720848057	0.98	0.21775618374558303	0.2053886925795053	0.20097173144876326	0.19302120141342757	0.18286219081272084	0.05642870682710912	0.7910706044014242	-0.48966186866878375	1.566380488223316	-0.5331380007893745	2.0665823862281556	0.19253111601506673	0.982515575722702	0.9629262077096759	0.3125	0
8500	-2206.940280902558	-1220.499897421491	-986.4403834810668	0.8122791519434629	0.836	0.02429328621908127	0.19257950530035337	0.20097173144876326	0.2058303886925795	0.3763250883392226	0.05865926262563795	0.7990251599638339	-0.5323052426057199	1.5748181451940177	-0.5305826918163582	2.097516386854143	0.19253111601506673	0.9740771124889402	0.9056255079669865	0.31129411764705883	0
8600	-2151.5114705579354	-1162.766341590867	-988.7451289670684	0.9792402826855123	0.98	0.18639575971731448	0.20053003533568906	0.20273851590106007	0.196113074204947	0.2142226148409894	0.05865762516627246	0.8034062082865833	-0.546588699205727	1.5907510343116449	-0.5220234201917192	2.139814995745399	0.22829798974463927	0.9933408863410609	0.7242094233924752	0.30965116279069765	0
8700	-2126.771073529522	-1133.8762426388043	-992.8948308907173	0.9032685512367491	0.884	0.28931095406360424	0.19920494699646643	0.20273851590106007	0.1974381625441696	0.11130742049469965	0.058161817875738736	0.8089998919312498	-0.5479116192273569	1.610070235109211	-0.5357783427602049	2.131011553376288	0.2607631075247521	0.9963475498222876	0.7216004691480323	0.30839080459770113	0
8800	-2092.408380364919	-1094.8166590074554	-997.5917213574639	0.9871908127208481	0.98	0.19876325088339222	0.19832155477031801	0.20097173144876326	0.20008833922261485	0.20185512367491165	0.05873375373479421	0.8134428511732932	-0.5521622276688537	1.6257086772053917	-0.5531179766687614	2.1396690384008377	0.2607631075247521	0.9983220293642889	0.7613809391264765	0.30636363636363634	0
8900	-2066.886421682456	-1059.3288887309604	-1007.5575329514955	0.9840989399293286	0.988	0.2062720848056537	0.20273851590106007	0.20097173144876326	0.1956713780918728	0.19434628975265017	0.06086080505231207	0.8175341691538122	-0.5668732036216754	1.6399451128863929	-0.5750221826897598	2.171499444510601	0.2639099893619313	0.9825283806139551	0.9877286998433652	0.3050561797752809	0
9000	-2033.679058288872	-1024.061095286852	-1009.6179630020201	0.9907243816254417	0.988	0.1978798586572438	0.20229681978798586	0.20141342756183744	0.1956713780918728	0.20273851590106007	0.059894696590781525	0.8171187936399772	-0.5805675259532205	1.6524914808681954	-0.5781200024958707	2.2140233164804446	0.27664616238090056	0.9926993181330124	0.9313153324753519	0.30344444444444446	0
9100	-2018.051477281344	-1006.8726584388504	-1011.1788188424936	0.9518551236749117	0.94	0.15901060070671377	0.19964664310954064	0.20229681978798586	0.1974381625441696	0.2416077738515901	0.06009173765237468	0.8195089894953976	-0.57841733306918	1.667953692081867	-0.5710861280247136	2.2177991579382765	0.2578476853950833	0.9913687887677105	0.9328959546932675	0.300989010989011	0
9200	-1995.6101171448245	-983.5675720637984	-1012.042545081026	0.9752650176678446	0.976	0.2124558303886926	0.1978798586572438	0.20229681978798586	0.19920494699646643	0.1881625441696113	0.060290788322790785	0.8216815486720884	-0.5836869483065905	1.6710412111465696	-0.5711139293426455	2.233669395093214	0.25022985649503576	0.9807273760757864	0.8911015788877464	0.2990217391304348	0
9300	-1961.145246157494	-945.9943753479595	-1015.1508708095346	0.9854240282685512	0.976	0.196113074204947	0.20053003533568906	0.20097173144876326	0.1978798586572438	0.2045053003533569	0.05900690526661185	0.8252002497473274	-0.5972677864805753	1.6736255294927513	-0.5666078370390203	2.2440539417469125	0.22247047828703478	0.9922230603645159	0.9274813501514427	0.29806451612903223	0
9400	-1921.0563750256688	-906.6866564063346	-1014.3697186193342	0.9858657243816255	0.976	0.20229681978798586	0.20273851590106007	0.20053003533568906	0.196113074204947	0.19832155477031801	0.06678220812976081	0.8269670343472058	-0.6223346085970006	1.6764603751566602	-0.5594433014281527	2.27906970752885	0.2316740058120406	0.9963405380223679	0.7223008910941904	0.2973404255319149	0
