it	posterior	likelihood	prior	accuracy	test_accuracy	f_C0	f_C1	f_C2	f_C3	f_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2
36400	-1320.868613888023	-77.91095934972847	-1242.9576545382945	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.028583149575517657	1.1149282304096535	0.15080253641433353	2.672324198614135	-0.1495046100415338	3.010824772640829
36500	-1319.2964035749105	-81.89071194116795	-1237.4056916337427	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.20070733863837312	0.2002652519893899	0.1989389920424403	0.030485913838057044	1.114159349162259	0.16397152555580075	2.6571836204601658	-0.12114224585403342	2.9574398511270408
36600	-1322.0186177358573	-78.75242483286937	-1243.266192902988	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.027790965058652767	1.1216137492433988	0.1679035923599104	2.6463259426766093	-0.13713437387595973	2.97346586333147
36700	-1326.853138346213	-83.19958838181819	-1243.6535499643949	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.03284374476742482	1.1211446391387851	0.14569287312736998	2.6487501764842225	-0.1582169158864774	2.9798707188470863
36800	-1320.2707589817235	-76.40581322939832	-1243.8649457523252	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.03225798699525056	1.1189378244766575	0.141757156805187	2.6240538030636413	-0.12683624746166836	3.0274348154838346
36900	-1321.0325948955376	-77.23032922941987	-1243.8022656661178	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.033703814514227826	1.1166165014552545	0.13881944541944943	2.637231807830378	-0.11140283111161225	3.037588208109939
37000	-1323.8948702512366	-80.76014440472531	-1243.1347258465114	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.037405345348266346	1.1184055223427818	0.13823847746454423	2.6328006627517624	-0.04256038390809838	3.0162392418912276
37100	-1319.6362771766703	-76.05579698315479	-1243.5804801935155	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.037860656208335064	1.1181392070516905	0.11533490671678943	2.6553200967924533	-0.039340960188228837	3.005799134612989
37200	-1318.0979599154573	-74.26715370741718	-1243.83080620804	0.9986737400530504	1.0	0.19938107869142352	0.2002652519893899	0.20114942528735633	0.2002652519893899	0.1989389920424403	0.04227976760161433	1.1169399075369644	0.10133419537871241	2.6785494915140418	9.697797119419427e-05	2.99925887176308
37300	-1322.8093080180417	-79.17706175873415	-1243.6322462593075	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.034027653533019946	1.1203054258955736	0.11360321290276025	2.648452106431272	-0.015032138211961895	2.9931789328648617
37400	-1323.4261538607468	-82.67728084951895	-1240.748873011228	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.03228229427077176	1.1175556068006887	0.13421391322950277	2.6156055872552217	-0.03182089504392092	3.0095205096067854
37500	-1321.7051729022942	-83.32733050662523	-1238.377842395669	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.030559089355673336	1.1160591212343303	0.10929439875850341	2.621554758869562	-0.012969926907385973	2.9886985713312058
37600	-1323.0594048646387	-85.56074508642331	-1237.4986597782154	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.024354973116263674	1.1142062367873373	0.11908034367117867	2.6150561189240067	-0.009605548804146512	3.001543420243574
37700	-1323.762344438275	-83.85538655835313	-1239.906957879922	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.01821300715180871	1.1195788007765421	0.12775445907754843	2.6154589719579238	-0.001657922070565725	2.982429170396668
37800	-1327.0056628955228	-84.70219924632713	-1242.3034636491957	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.011567607261520643	1.122478495150398	0.1250513347966444	2.6013836299647997	-0.021593867494486604	2.9996042669738068
37900	-1323.5770509664796	-83.5711335023967	-1240.005917464083	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.011215943037452412	1.116398332607934	0.12113685700297416	2.6105852399165665	-0.0575121992603622	3.0191722668052643
38000	-1323.0339846578288	-81.36476709649615	-1241.6692175613327	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.0065104841381520605	1.1167191714923896	0.10411915021030754	2.6197485960957203	-0.07143574133049534	3.030881514400791
38100	-1323.764972556028	-80.68675791629438	-1243.0782146397335	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.010565881533240258	1.119312255341071	0.08144777684071727	2.6308663862075816	-0.10401089783461297	3.01458097506463
38200	-1326.5131375803837	-84.61933351579412	-1241.8938040645896	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.01306014234441764	1.1174176420213007	0.06579077754103778	2.6310295591767083	-0.1189693210664434	3.016433350545645
38300	-1323.907382529168	-76.5461357164716	-1247.3612468126964	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.020152349317648564	1.1222089177855192	0.07401020227556612	2.648653812735014	-0.1207163204926566	3.026337531185935
38400	-1320.3707015764357	-77.04546213605437	-1243.3252394403814	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.019620956196277576	1.114807915834039	0.08641909597392958	2.6783708267876216	-0.102949425726994	3.017815843246131
38500	-1320.0847293172983	-75.13837956946891	-1244.9463497478293	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.019851405331062267	1.120494268416552	0.05160518273316161	2.648394380295555	-0.10415875748930216	3.0121358394238134
38600	-1321.863853453065	-80.10899924218563	-1241.7548542108793	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.018009067214184372	1.1186590110912389	0.048281978295307046	2.6359806403116415	-0.10702894475312202	2.9984646108521638
38700	-1322.2677696642565	-80.1519079619863	-1242.1158617022702	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.016023470744298378	1.122149597348344	0.07691421080011143	2.596102311712169	-0.07888255989938521	3.00498054662533
38800	-1321.4596763493587	-79.54454481536203	-1241.9151315339966	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.015289931804337714	1.119540923937159	0.07865657378113008	2.596563611703375	-0.10228711187925388	3.0262864847099844
38900	-1322.259141330498	-80.48869011827679	-1241.7704512122214	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.015032672376025133	1.1171988837482878	0.06989011420841396	2.6071561826415413	-0.08809725049799048	3.038268239911206
39000	-1320.4469161645402	-82.95818997852851	-1237.4887261860117	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.012823369864461101	1.112537643419369	0.08333151808712128	2.6009073966376057	-0.08486506073900625	3.0313883640848562
39100	-1324.5375748736835	-86.56930353864013	-1237.9682713350435	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.00979181439458015	1.1123124756922604	0.0894999248553418	2.6135130122882453	-0.06924631132187434	3.029518557168862
39200	-1323.466281871802	-87.19360727595796	-1236.2726745958441	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.011979418420199697	1.1115643137855726	0.0950714639179124	2.607281538075617	-0.05091342351320038	3.019559654147056
39300	-1323.1719575775244	-87.70995429846103	-1235.4620032790633	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.014221549132793953	1.1093085353940253	0.10122246664714078	2.621225646792358	-0.07940433301927108	3.0170841497406586
39400	-1322.4473793458421	-83.0539895291699	-1239.3933898166722	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.01676030258023684	1.115748584010631	0.09140996021171297	2.6332437317322404	-0.036201349369808955	2.9982184643460443
39500	-1322.3630872956364	-84.26459895474574	-1238.0984883408908	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.012928092492779014	1.1147071370983106	0.08933139199781426	2.60621589195855	-0.03848775518160627	3.01502971862715
39600	-1318.5445322429646	-84.41506027472808	-1234.1294719682364	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.006382168344961119	1.111687535549791	0.09132389024906815	2.5884315178523094	0.007525321643441053	3.0071649869964605
39700	-1322.3531632308705	-90.70456287683422	-1231.6486003540363	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.20070733863837312	0.2002652519893899	0.1989389920424403	0.009359108141348573	1.1102557873583483	0.09286996610963257	2.568826694822513	-0.00895970704777867	3.004369788398682
39800	-1325.8325571563962	-92.27022407743593	-1233.5623330789604	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.010171853533312684	1.1109057948022683	0.07373371670059907	2.5710118844306042	0.01135185378433033	3.0221822670428193
39900	-1324.6158303283485	-88.14927322117674	-1236.4665571071716	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.20070733863837312	0.2002652519893899	0.1989389920424403	0.005898463068608871	1.1162231819549644	0.10273121729302946	2.558473074032817	-0.04493081764417352	3.019845921303966
40000	-1322.2586576102378	-89.73648084095586	-1232.522176769282	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.20070733863837312	0.2002652519893899	0.1989389920424403	-0.0026548209942084487	1.1135058298425788	0.07895143371300564	2.5475655454249395	-0.049820931487257934	3.003415918399337
40100	-1321.8916255665522	-92.03122829998303	-1229.8603972665692	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.20070733863837312	0.2002652519893899	0.1989389920424403	-0.008163461222537244	1.1096085131455018	0.08783871618172968	2.57979480772917	-0.02963488446622023	2.977319885313588
40200	-1322.456384032349	-89.21150010810399	-1233.244883924245	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.20070733863837312	0.2002652519893899	0.1989389920424403	-0.011184705243639495	1.1129957542760531	0.08254643333009301	2.5793873731113846	-0.05058866291520623	2.990112378605569
40300	-1321.5572445606517	-89.80294291569034	-1231.7543016449613	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.013156649262582375	1.1120413400731668	0.11215926720854963	2.58516702628173	-0.08779019707800202	2.9722572388454527
40400	-1318.9427327021956	-90.63715627023888	-1228.3055764319568	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.011450140519228172	1.1071130079434912	0.09053828693255411	2.564405280165464	-0.09477607503625358	2.991937054031371
40500	-1323.7439918641737	-91.6380072306669	-1232.1059846335068	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.01396678747258427	1.1086517751469729	0.08171829866555015	2.5674171661096774	-0.11432749640079529	3.024578971844511
40600	-1325.8843164590287	-86.31866493827025	-1239.5656515207584	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.011628687010979811	1.1160774620628418	0.10387473086140185	2.5819119873339242	-0.13611072581089517	3.039073803224453
40700	-1327.4341775355583	-90.13022723572168	-1237.3039502998367	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.008147553517697859	1.1099097393071051	0.09192378965824059	2.5811309412617445	-0.170441500638235	3.067062640877512
40800	-1323.6493703055103	-82.7304449484252	-1240.918925357085	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.00897386874568392	1.1083879096471687	0.1155725454978498	2.586684275159478	-0.15549761663277492	3.123150472810013
40900	-1326.6992214137535	-84.45084146108171	-1242.248379952672	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.006676877982804389	1.1101837756585975	0.08030683949028448	2.5851862930099903	-0.16939141074516467	3.1254919859018244
41000	-1324.317295602663	-83.29016838295554	-1241.0271272197076	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.005418885496392754	1.1071595849031481	0.10064368823241146	2.6272597745486395	-0.20260984060495957	3.099847701300945
41100	-1318.1939469842541	-78.86328100858876	-1239.3306659756654	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.005675371533054785	1.1008224296828997	0.07873932180767478	2.645049712639908	-0.20965784963897222	3.121137129512251
41200	-1319.1003235791536	-77.2611552978849	-1241.8391682812687	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.0074350419169227034	1.1022556204068361	0.09029514142415858	2.6410665411582603	-0.18854191247146623	3.1444603314321307
41300	-1320.627605808278	-83.12774560370825	-1237.4998602045698	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.01004752225047735	1.100596126050362	0.061247072266206216	2.6183761741055354	-0.14726003786647052	3.12589603084193
41400	-1321.1620877699524	-83.02593276342729	-1238.136155006525	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.008857450025562397	1.100590776385798	0.04167159201050202	2.6359145688767884	-0.14008283139561226	3.1200863805898726
41500	-1321.3197081692106	-90.01152299778272	-1231.3081851714278	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.0067323062331427555	1.1003479485648273	0.054990441554918716	2.633002727549585	-0.12298049493327992	3.036757944176158
41600	-1322.038447695697	-92.42434967084856	-1229.6140980248483	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.004968086567347665	1.1007426881734854	0.02758725641481431	2.637708239450957	-0.1749873137577563	3.0044056015122864
41700	-1320.3028973954138	-95.35377972581733	-1224.9491176695965	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	1.403791596530919e-05	1.0959109005454037	0.018013900701039996	2.6291089899027074	-0.18598962030695143	2.9949093696024813
41800	-1315.687118647559	-91.80142333329238	-1223.8856953142665	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.0019671649740062216	1.0927292869034961	0.03410855280012005	2.624353691904018	-0.19525968968045126	3.014062557867845
41900	-1317.8996422498715	-93.67331272882576	-1224.2263295210457	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.004741301552930248	1.0970130986087676	0.030373421589043947	2.612441931938929	-0.1863897572286814	2.9892028611577888
42000	-1321.8709369198034	-97.87335240419249	-1223.997584515611	0.9986737400530504	1.0	0.19938107869142352	0.20203359858532272	0.2002652519893899	0.19938107869142352	0.1989389920424403	-0.000651527191905387	1.0973124223851698	0.027670743246017517	2.616985797654566	-0.20285118904985425	2.9783628008275946
42100	-1321.0884398062487	-96.5190561691126	-1224.569383637136	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.0011075996930538577	1.1000002922579033	0.037511217075907884	2.6226740795422065	-0.1756097135466518	2.9570009832566204
42200	-1320.8909509535724	-94.66095450868548	-1226.2299964448869	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.00010977457153158522	1.1021403876261024	0.04349480974411905	2.636202762292746	-0.18257403175524484	2.946357120394394
42300	-1324.9140873952188	-94.56067557777996	-1230.3534118174389	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.002214670241930301	1.1033110528781847	0.05731079057717801	2.660820661631836	-0.1892010679314564	2.9681471633841303
42400	-1328.3481404681968	-103.48484222597557	-1224.8632982422212	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.008108399352559912	1.1031881527154053	0.07787054523638509	2.632199510091226	-0.17972415666289937	2.9203295225080703
42500	-1327.406861370799	-105.01855738705603	-1222.388303983743	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.008307989768263972	1.101324759142713	0.058650601595328894	2.6396920280232075	-0.16819604407807615	2.898854717693687
42600	-1326.3848688147543	-108.16507618615705	-1218.2197926285974	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.004110443167155689	1.0997488321045699	0.04977923477788946	2.6196756680459683	-0.13708109299816176	2.876881977429148
42700	-1324.914233587793	-112.23443105460618	-1212.6798025331868	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.0019025839009800915	1.096417789441273	0.07843035361264933	2.625226634707328	-0.12707629260334702	2.8270459806317367
42800	-1326.7706558331743	-113.2329254942718	-1213.5377303389025	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.0027952942045427667	1.0961697890611548	0.05504961225799558	2.63270722890737	-0.12372661780179076	2.8353787353599054
42900	-1324.389305530642	-109.51975124370881	-1214.8695542869334	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.005909790911304719	1.0959665071089812	0.06313744190554081	2.6391959179330207	-0.09289922347493841	2.851005162157623
43000	-1317.1841791011411	-100.86528731854209	-1216.318891782599	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.00033722907394544285	1.0920812076728086	0.0712721277740216	2.6630526713067275	-0.0878258287365605	2.8875138345459708
43100	-1314.488641255683	-96.98547224207437	-1217.5031690136086	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.0023172592305592456	1.0883721980795502	0.05201619767079988	2.6618948115625924	-0.10029186545135588	2.940610503606962
43200	-1311.3243689060243	-92.73751438185796	-1218.5868545241665	0.9991158267020336	1.0	0.19938107869142352	0.20159151193633953	0.2002652519893899	0.19982316534040673	0.1989389920424403	-0.0007617503333717895	1.0857718565392696	0.0758572442162357	2.6709349046543416	-0.10276576701389117	2.971213392673437
43300	-1308.0117430919324	-86.03492274918787	-1221.9768203427445	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.0014885476169723523	1.084105588548904	0.09129590634556074	2.683176453943544	-0.09855290109414501	3.0208064146302505
43400	-1307.4848914638583	-84.35048819652826	-1223.13440326733	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.0025906410348320195	1.0827266369211084	0.1268551643250557	2.7167976089951584	-0.09970610192225038	3.017500959258528
43500	-1304.3657579820465	-82.56541286147066	-1221.800345120576	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.0004305123743103144	1.0807119619727574	0.12484810478745033	2.7020695985739556	-0.12783459335830194	3.0306966590256477
43600	-1301.833546005846	-82.70613076206342	-1219.1274152437827	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.0019477156791860386	1.0756438948187275	0.1463988360763462	2.7002566213297396	-0.11929846250205721	3.0428949690800855
43700	-1305.692765274862	-90.24571909323281	-1215.4470461816293	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.004937958156600962	1.0713658282410123	0.13162754883153419	2.6930908835332783	-0.13891192760436144	3.0395580394562316
43800	-1298.4766675509984	-87.7703484509519	-1210.7063191000466	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.003914127134941343	1.0663075917012286	0.14451595577229753	2.6645926642031146	-0.19017005485030913	3.0448510195546574
43900	-1297.6144865099084	-90.26854644540134	-1207.345940064507	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.004228773829003249	1.0647379828559105	0.13479882934651471	2.645701310285265	-0.18511505432599182	3.0320702131825183
44000	-1300.5552889815365	-92.7341471266092	-1207.8211418549272	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.0018877459358251024	1.0646711826126003	0.14530698090172986	2.636752280418126	-0.19279217847191313	3.045805882167862
44100	-1296.5273098508912	-90.3323249547754	-1206.1949848961158	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.004563090636226968	1.0642640801888754	0.16110248246039435	2.6312704145979877	-0.19191797579694053	3.0320177099961105
44200	-1298.109973822117	-90.32161711826765	-1207.7883567038493	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.004581610037770859	1.0678422210715501	0.16633675296656272	2.6332301793830832	-0.21657348788461114	3.016896835314472
44300	-1294.6280965508831	-85.6025567585887	-1209.0255397922945	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.0012888277943353293	1.0640658474889086	0.1794518788163132	2.6616316512883573	-0.24937331133756885	3.039515210031986
44400	-1295.6547890723195	-83.77559148225046	-1211.879197590069	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.0019665261517738965	1.067599150508233	0.17636194757172977	2.6672488450938507	-0.24796886435418525	3.040465766892117
44500	-1290.7006660995487	-81.75284414319682	-1208.9478219563518	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.0012982820714640434	1.0651976158112118	0.1600022608077314	2.661912500902642	-0.25643187482258767	3.028497621644981
44600	-1289.0013471414863	-78.61649896207793	-1210.3848481794084	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.00019383983155399194	1.0669283989536589	0.1883279059902111	2.684620024548307	-0.23743609364686996	3.0115946414946952
44700	-1288.228742467755	-76.53651534652519	-1211.6922271212297	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.000881601769150745	1.0662550114878244	0.18362547712872856	2.67199142495335	-0.24275900319539423	3.0460094729007348
44800	-1292.3492575020264	-81.06505587521502	-1211.2842016268114	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.002128282340866676	1.0626111794113244	0.190212087297052	2.7085528502676866	-0.24212140398474982	3.0408383523960505
44900	-1290.8155290794507	-83.6902998338087	-1207.125229245642	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.0046145763630511	1.0627447181291874	0.17104129644792793	2.6834937033590105	-0.20759014418525015	3.010614519430715
45000	-1294.6965321523774	-84.6859672419248	-1210.0105649104526	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.004532488730291068	1.0636769538276376	0.14346552643563912	2.695722200995758	-0.20250781278745522	3.0312504493689993
45100	-1301.299799749959	-88.23440739278632	-1213.0653923571726	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.006163449039554681	1.0716344157756044	0.12561572026590503	2.6705375606180968	-0.2076918889359015	3.02189584085912
45200	-1304.2360484698156	-88.42353984405482	-1215.8125086257608	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.007855840805064834	1.0722481800911683	0.11430948051595874	2.694943872013031	-0.20759733470910013	3.0313137930808214
45300	-1304.6653302473874	-86.75908957920294	-1217.9062406681844	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.010301524368675838	1.0742267961735732	0.11886351637695855	2.689618362955038	-0.21137775806523978	3.044942041556958
45400	-1306.4302490697385	-86.96151220043853	-1219.4687368692998	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.009942460446033244	1.0786790976135443	0.12793050132549696	2.6781675486211407	-0.201942422523611	3.0352403475626053
45500	-1309.2186063910476	-87.98889233308451	-1221.229714057963	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.009041573596928589	1.0784880842863709	0.12072330659097968	2.688282480795683	-0.2086394641472445	3.051130175972475
45600	-1303.5584892716179	-78.97775656228569	-1224.580732709332	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.012668342756706726	1.0806609689978413	0.12999470657045642	2.7013953943570903	-0.19561741778292224	3.063766959477983
45700	-1300.9309106215735	-76.96884470471278	-1223.9620659168606	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.014982152517453346	1.0805016049038327	0.15996865521369702	2.7217706131476023	-0.2050513842144315	3.036682464785483
45800	-1300.3206363746299	-73.58390525352941	-1226.7367311211005	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.01748201254568205	1.0824838211727081	0.16987251968901432	2.7356821760842194	-0.21067057333274938	3.041246083413176
45900	-1297.066297171441	-75.39506165279727	-1221.6712355186437	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.021449663754397604	1.075659183042114	0.17369930697800962	2.7349224316035126	-0.22261270726868104	3.0360527754604285
